Distance l,q,q_MSD_numerics,q_* (Theory),q_*(Numerics),MSD_minimum
1,0.5912952952952953,2802.872889096399,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5932962962962963,2802.229772400052,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5952972972972973,2801.592186890813,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5972982982982983,2800.960110540337,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5992992992992993,2800.333521380521,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.6013003003003003,2799.712397503376,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.6033013013013013,2799.096717060847,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.6053023023023023,2798.486458264693,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.6073033033033033,2797.881599386357,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.6093043043043043,2797.282118756816,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.6113053053053054,2796.687994766436,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.6133063063063063,2796.099205864887,0.9101797211244548,0.9134564564564565,2757.068640015289
